area_code,area_name,total,m,fm,age10,age20,age30,age40,age50,age60,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
1000198,장한로26길,2135,1077,1058,8,309,455,532,480,351,3,88,220,277,257,232,5,221,235,255,223,119
1000197,장한로26가길,3316,1759,1557,7,464,750,860,784,451,1,168,408,491,389,302,6,296,342,369,395,149
1000196,장한로25길,3682,1751,1931,15,550,773,910,858,576,7,177,377,447,417,326,8,373,396,463,441,250
1000195,장한로14길,5777,3757,2020,13,885,1381,1411,1330,757,2,434,892,952,876,601,11,451,489,459,454,156
1000194,이문로42길,990,401,589,2,129,171,263,241,184,2,30,67,100,101,101,0,99,104,163,140,83
1000193,왕산로43길,5807,3819,1988,18,1048,1479,1414,1157,691,10,626,1063,968,710,442,8,422,416,446,447,249
1000192,왕산로33길,3090,2056,1034,17,486,701,666,683,537,11,283,488,463,440,371,6,203,213,203,243,166
1000191,왕산로32길,6421,4005,2416,0,872,1583,1680,1578,708,0,496,1000,1028,1018,463,0,376,583,652,560,245
1000190,약령시로17길,3412,2142,1270,17,485,720,781,803,606,11,274,488,510,475,384,6,211,232,271,328,222
1000189,서울시립대로4길,4559,3083,1476,3,708,1055,1249,943,601,2,461,777,831,587,425,1,247,278,418,356,176
1000188,서울시립대로29길,1702,846,856,5,242,409,429,416,201,2,94,202,238,192,118,3,148,207,191,224,83
1000187,서울시립대로16길,3632,2389,1243,2,575,990,1028,706,331,0,375,695,702,424,193,2,200,295,326,282,138
1000186,사가정로2길,3860,2144,1716,7,428,803,1011,824,787,5,204,460,509,430,536,2,224,343,502,394,251
1000185,사가정로23가길,3117,1755,1362,4,370,714,775,739,515,3,221,394,425,392,320,1,149,320,350,347,195
1000184,사가정로13길,2759,1315,1444,2,299,705,733,698,322,0,89,242,377,390,217,2,210,463,356,308,105
1000183,무학로45길,4250,2454,1796,9,689,1103,1097,769,583,4,281,589,687,490,403,5,408,514,410,279,180
1000182,무학로16길,12958,8898,4060,44,1779,3215,3204,3117,1599,19,893,2130,2483,2269,1104,25,886,1085,721,848,495
1000181,망우로21길,2511,1145,1366,8,353,552,613,513,472,2,110,269,277,209,278,6,243,283,336,304,194
1000180,망우로18길,3031,1241,1790,8,600,743,673,617,390,2,161,334,282,214,248,6,439,409,391,403,142
1000179,망우로18가길,3095,1239,1856,8,614,769,691,633,380,2,163,336,282,211,245,6,451,433,409,422,135
1000178,답십리로72길,3092,1688,1404,5,404,646,802,768,467,1,137,346,460,400,344,4,267,300,342,368,123
1000177,답십리로69길,4094,2261,1833,5,567,851,996,1025,650,4,283,450,543,553,428,1,284,401,453,472,222
1000176,답십리로68길,3833,1994,1839,8,528,843,999,914,541,4,195,459,563,450,323,4,333,384,436,464,218
1000175,답십리로64길,4157,2206,1951,8,518,827,1031,1019,754,5,202,446,571,528,454,3,316,381,460,491,300
1000174,답십리로63길,2630,1226,1404,6,304,461,629,755,475,3,116,244,291,333,239,3,188,217,338,422,236
1000173,답십리로60길,3359,1924,1435,3,384,687,825,822,638,2,177,400,502,451,392,1,207,287,323,371,246
1000172,답십리로56길,3206,1698,1508,3,357,620,822,772,632,2,141,327,447,389,392,1,216,293,375,383,240
1000171,답십리로23길,2952,2076,876,0,492,795,842,569,254,0,345,608,603,372,148,0,147,187,239,197,106
1000170,난계로30길,15916,8172,7744,77,1757,3154,4038,3891,2999,46,777,1856,2004,1769,1720,31,980,1298,2034,2122,1279
1000169,경희대로4길,6578,2967,3611,9,1117,1873,1712,1341,526,0,311,785,823,677,371,9,806,1088,889,664,155
1000168,경희대로3길,7076,3327,3749,12,1281,2108,1786,1370,519,1,376,922,896,750,382,11,905,1186,890,620,137
1000167,천호대로129길,2933,1409,1524,24,414,681,753,646,415,5,156,309,378,307,254,19,258,372,375,339,161
1000166,천호대로123길,4232,2156,2076,18,516,968,1089,1009,632,5,186,470,532,523,440,13,330,498,557,486,192
1000165,천호대로109길,5217,3130,2087,19,716,1271,1408,1099,704,10,334,754,880,671,481,9,382,517,528,428,223
1000164,자양번영로3길,1972,1043,929,5,191,344,541,569,322,4,75,144,289,315,216,1,116,200,252,254,106
1000163,자양로53길,2146,1014,1132,3,221,382,601,578,361,1,75,183,278,267,210,2,146,199,323,311,151
1000162,자양로50길,2594,1197,1397,21,359,602,654,610,348,6,138,261,329,270,193,15,221,341,325,340,155
1000161,자양로45길,3515,1707,1808,21,445,751,908,869,521,2,163,360,443,417,322,19,282,391,465,452,199
1000160,자양로26길,16464,12369,4095,11,821,2456,4779,6602,1795,6,448,1777,3696,5138,1304,5,373,679,1083,1464,491
1000159,자양로15길,6423,4133,2290,20,800,1191,1760,1817,835,10,310,702,1241,1269,601,10,490,489,519,548,234
1000158,자양로11길,5958,3766,2192,15,664,1163,1650,1729,737,8,256,684,1168,1171,479,7,408,479,482,558,258
1000157,용마산로3길,4209,2280,1929,18,554,941,1060,957,679,8,228,502,540,515,487,10,326,439,520,442,192
1000156,용마산로21길,3130,1561,1569,5,310,625,776,917,497,2,85,299,374,486,315,3,225,326,402,431,182
1000155,아차산로78길,4627,2594,2033,14,699,1273,1104,935,602,6,231,669,704,565,419,8,468,604,400,370,183
1000154,아차산로65길,4610,2405,2205,12,621,902,991,988,1096,8,271,519,571,485,551,4,350,383,420,503,545
1000153,아차산로55길,8570,5008,3562,10,544,1549,2587,2893,987,7,277,937,1622,1592,573,3,267,612,965,1301,414
1000152,아차산로51길,16900,13324,3576,14,906,2516,4953,6726,1785,7,459,1694,4013,5694,1457,7,447,822,940,1032,328
1000151,아차산로40길,5109,2903,2206,8,723,1177,1275,1229,697,5,270,575,748,791,514,3,453,602,527,438,183
1000150,면목로17길,2158,1284,874,4,254,424,490,555,431,0,107,231,275,358,313,4,147,193,215,197,118
1000149,뚝섬로64길,6393,4438,1955,19,524,1236,1832,1957,825,9,316,819,1338,1362,594,10,208,417,494,595,231
1000148,뚝섬로58길,4088,2716,1372,4,253,677,1196,1403,555,2,139,423,879,923,350,2,114,254,317,480,205
1000147,뚝섬로54길,1273,600,673,0,92,249,336,322,274,0,32,109,147,147,165,0,60,140,189,175,109
1000146,뚝섬로48길,2207,1188,1019,4,282,398,545,571,407,2,99,187,309,328,263,2,183,211,236,243,144
1000145,뚝섬로24길,1847,1248,599,3,198,351,400,397,498,3,101,251,233,246,414,0,97,100,167,151,84
1000144,뚝섬로23길,3797,2204,1593,15,661,888,850,736,647,8,305,536,456,396,503,7,356,352,394,340,144
1000143,동일로24길,5726,3578,2148,20,925,1331,1465,1243,742,6,444,898,981,734,515,14,481,433,484,509,227
1000142,동일로18길,7899,4996,2903,35,1203,1864,2055,1762,980,23,589,1246,1368,1080,690,12,614,618,687,682,290
1000141,능동로4길,1499,855,644,8,161,269,307,314,440,4,57,130,147,157,360,4,104,139,160,157,80
1000140,능동로3길,1716,922,794,8,194,290,350,385,489,4,69,133,143,186,387,4,125,157,207,199,102
1000139,능동로34길,6533,3440,3093,28,916,1645,1653,1410,881,11,377,832,850,738,632,17,539,813,803,672,249
1000138,능동로19길,3392,1653,1739,12,679,872,857,673,299,4,280,397,427,339,206,8,399,475,430,334,93
1000137,능동로13길,6722,3336,3386,16,1472,1936,1535,1164,599,7,485,924,892,597,431,9,987,1012,643,567,168
1000136,긴고랑로9길,2786,1397,1389,7,332,564,708,748,427,2,110,296,340,402,247,5,222,268,368,346,180
1000135,긴고랑로8길,6324,3786,2538,22,988,1363,1247,1390,1314,10,516,957,724,640,939,12,472,406,523,750,375
1000134,긴고랑로7길,3583,2206,1377,13,386,698,737,799,950,5,141,382,398,493,787,8,245,316,339,306,163
1000133,긴고랑로20길,3154,1584,1570,5,376,699,809,810,455,1,142,358,402,408,273,4,234,341,407,402,182
1000132,광나루로52길,10878,6083,4795,16,940,1969,2969,3347,1637,10,465,1189,1822,1757,840,6,475,780,1147,1590,797
1000131,광나루로40길,2479,1494,985,1,250,452,598,711,467,0,89,248,367,463,327,1,161,204,231,248,140
1000130,광나루로37길,3178,1732,1446,5,355,672,780,854,512,2,127,302,421,518,362,3,228,370,359,336,150
1000129,광나루로36길,4547,2755,1792,6,533,1155,1106,1123,624,3,236,685,669,730,432,3,297,470,437,393,192
1000128,광나루로24길,3067,1465,1602,9,623,823,775,594,243,4,244,353,376,314,174,5,379,470,399,280,69
1000127,광나루로12길,2562,1398,1164,9,402,582,605,567,397,7,197,344,340,243,267,2,205,238,265,324,130
1000126,한림말길,1715,761,954,5,343,399,405,345,218,0,112,151,174,181,143,5,231,248,231,164,75
1000125,한림말3길,1436,624,812,4,218,308,386,327,193,2,76,120,156,143,127,2,142,188,230,184,66
1000124,청계천로10나길,12220,8079,4141,23,1309,2643,3036,3389,1820,17,713,1759,2179,2228,1183,6,596,884,857,1161,637
1000123,장터길,1393,550,843,6,228,318,312,312,217,2,71,124,130,110,113,4,157,194,182,202,104
1000122,용답중앙길,3295,1893,1402,7,408,726,812,667,675,5,220,435,406,338,489,2,188,291,406,329,186
1000121,용답29길,10825,6801,4024,25,2006,2719,2413,2003,1659,19,1055,1792,1588,1182,1165,6,951,927,825,821,494
1000120,왕십리로6길,16842,9782,7060,35,2708,4402,4280,3540,1877,22,1523,2950,2347,1645,1295,13,1185,1452,1933,1895,582
1000119,왕십리로31길,4246,2287,1959,10,768,965,979,883,641,5,228,550,646,526,332,5,540,415,333,357,309
1000118,왕십리로26길,11028,6060,4968,27,1662,2454,2695,2655,1535,15,572,1321,1633,1658,861,12,1090,1133,1062,997,674
1000117,왕십리로21길,3584,1947,1637,12,418,781,932,947,494,6,139,355,511,570,366,6,279,426,421,377,128
1000116,왕십리로14길,17720,10481,7239,30,2703,4419,4480,3862,2226,16,1501,2987,2541,1879,1557,14,1202,1432,1939,1983,669
1000115,아차산로5길,25791,14764,11027,60,4195,6920,6687,5024,2905,32,2147,4319,3761,2558,1947,28,2048,2601,2926,2466,958
1000114,아차산로15길,23053,14949,8104,89,3961,6103,5862,4611,2427,59,2031,4124,3995,2883,1857,30,1930,1979,1867,1728,570
1000113,아차산로11길,23838,15471,8367,85,4069,6311,6122,4635,2616,53,2062,4175,4150,3033,1998,32,2007,2136,1972,1602,618
1000112,송정4가길,11738,7450,4288,51,1881,3090,3009,2406,1301,38,925,1955,1979,1520,1033,13,956,1135,1030,886,268
1000111,송정12라길,2163,1164,999,1,372,542,500,426,322,1,179,311,255,206,212,0,193,231,245,220,110
1000110,성수일로6길,33332,19377,13955,77,5966,9108,8261,6272,3648,37,3041,5836,4831,3219,2413,40,2925,3272,3430,3053,1235
1000109,성수이로7길,49655,23085,26570,242,7980,12219,14195,12682,2337,155,4701,8598,5732,2422,1477,87,3279,3621,8463,10260,860
1000108,성수이로18길,18302,11970,6332,59,3059,4786,4552,3677,2169,37,1554,3306,3135,2364,1574,22,1505,1480,1417,1313,595
1000107,성덕정길,36587,15163,21424,110,5152,8509,11191,10675,950,77,3320,6181,3750,1256,579,33,1832,2328,7441,9419,371
1000106,성덕정17길,8513,5446,3067,120,1527,2234,2093,1585,954,62,704,1420,1414,1120,726,58,823,814,679,465,228
1000105,서울숲2길,4850,3184,1666,17,710,1192,1210,998,723,11,327,747,782,713,604,6,383,445,428,285,119
1000104,상원길,19094,11081,8013,39,3035,5055,4916,3993,2056,26,1689,3383,2790,1893,1300,13,1346,1672,2126,2100,756
1000103,상원12길,8451,5478,2973,17,1115,2031,2156,1919,1213,12,508,1332,1445,1259,922,5,607,699,711,660,291
1000102,사근동길,6837,3426,3411,3,1329,1534,1960,1462,549,3,353,745,999,893,433,0,976,789,961,569,116
1000101,무학봉길,967,387,580,2,115,234,239,217,160,2,26,79,104,92,84,0,89,155,135,125,76
1000100,무학봉28길,4790,2380,2410,15,976,1050,1088,937,724,7,261,569,673,514,356,8,715,481,415,423,368
1000099,무학로6길,10605,5919,4686,26,1627,2350,2589,2564,1449,15,569,1302,1592,1624,817,11,1058,1048,997,940,632
1000098,무수막길,1094,435,659,3,150,260,278,261,142,0,42,104,94,108,87,3,108,156,184,153,55
1000097,매봉길,2086,930,1156,9,329,513,515,464,256,2,109,219,229,209,162,7,220,294,286,255,94
1000096,마조로1길,8449,4471,3978,10,1645,1848,2312,1874,760,5,473,949,1261,1193,590,5,1172,899,1051,681,170
1000095,마조로16길,3657,2280,1377,5,364,770,959,1027,532,3,200,491,583,606,397,2,164,279,376,421,135
1000094,마장로39길,3118,2081,1037,5,318,625,796,890,484,3,182,431,523,568,374,2,136,194,273,322,110
1000093,마장로27길,10947,6638,4309,22,1321,2655,2843,2687,1419,16,637,1609,1794,1716,866,6,684,1046,1049,971,553
1000092,뚝섬로5길,45575,19952,25623,137,6736,11035,13589,12487,1591,97,4248,7844,4926,1862,975,40,2488,3191,8663,10625,616
1000091,둘레9길,38192,15964,22228,122,5595,8998,11680,10810,987,86,3491,6437,4062,1307,581,36,2104,2561,7618,9503,406
1000090,금호산길,1286,575,711,3,192,275,324,307,185,0,53,127,123,154,118,3,139,148,201,153,67
1000089,금호산2길,1127,540,587,0,140,235,278,278,196,0,46,116,147,121,110,0,94,119,131,157,86
1000088,고산자로6길,18732,7954,10778,21,2660,3885,5342,5481,1343,10,996,2143,2197,1616,992,11,1664,1742,3145,3865,351
1000087,후암로28길,6395,4040,2355,15,878,1678,1791,1442,591,1,449,1154,1294,790,352,14,429,524,497,652,239
1000086,효창원로39길,1380,704,676,2,143,340,406,306,183,1,47,173,230,148,105,1,96,167,176,158,78
1000085,회나무로13길,5214,3342,1872,20,1192,1633,1273,768,328,4,605,1083,915,507,228,16,587,550,358,261,100
1000084,한남대로20길,6791,3477,3314,23,1626,1985,1471,992,694,14,512,1030,825,588,508,9,1114,955,646,404,186
1000083,한강대로88길,18633,9353,9280,371,4866,5778,4437,2464,717,144,2109,3188,2347,1083,482,227,2757,2590,2090,1381,235
1000082,한강대로7길,11827,6294,5533,44,4918,2588,1825,1260,1192,14,1880,1351,1402,865,782,30,3038,1237,423,395,410
1000081,한강대로62길,16014,10466,5548,17,1888,4101,4912,3721,1375,5,871,2521,3590,2580,899,12,1017,1580,1322,1141,476
1000080,한강대로52길,16379,10697,5682,18,1945,4175,5011,3798,1432,5,888,2570,3652,2640,942,13,1057,1605,1359,1158,490
1000079,한강대로43길,28361,17764,10597,90,8001,9135,6420,3234,1481,37,3552,5967,4909,2314,985,53,4449,3168,1511,920,496
1000078,한강대로15길,13905,7372,6533,46,5237,3067,2301,1750,1504,15,2012,1583,1621,1089,1052,31,3225,1484,680,661,452
1000077,한강대로104길,45435,27496,17939,158,10681,14091,11510,6135,2860,23,2654,9084,8729,4860,2146,135,8027,5007,2781,1275,714
1000076,청파로73길,7404,4526,2878,23,939,1782,1495,1527,1638,11,405,1021,962,839,1288,12,534,761,533,688,350
1000075,청파로71길,8771,4669,4102,19,1444,2243,1986,1706,1373,12,458,1032,1133,964,1070,7,986,1211,853,742,303
1000074,청파로47나길,8895,4655,4240,21,1525,2237,2003,1725,1384,13,487,1039,1165,916,1035,8,1038,1198,838,809,349
1000073,청파로47길,18020,8136,9884,361,4680,5304,4276,2625,774,144,1843,2575,2007,1062,505,217,2837,2729,2269,1563,269
1000072,장문로45길,967,507,460,0,104,176,222,261,204,0,32,71,113,153,138,0,72,105,109,108,66
1000071,이태원로54길,13866,7187,6679,57,3453,5384,2905,1310,757,24,1311,2999,1754,617,482,33,2142,2385,1151,693,275
1000070,이태원로27길,6909,3636,3273,40,1927,2074,1266,1030,572,13,823,1116,666,653,365,27,1104,958,600,377,207
1000069,이촌로22길,8331,4597,3734,31,4281,1753,1280,671,315,9,1776,1043,1050,560,159,22,2505,710,230,111,156
1000068,원효로89길,24009,10247,13762,379,6498,7867,5537,2808,920,145,2623,3603,2299,1046,531,234,3875,4264,3238,1762,389
1000067,원효로53길,7424,4982,2442,45,962,2333,2142,1166,776,28,563,1662,1477,766,486,17,399,671,665,400,290
1000066,원효로41길,15772,10096,5676,94,5410,4239,3440,1858,731,56,2451,2901,2678,1507,503,38,2959,1338,762,351,228
1000065,원효로19길,18748,12036,6712,99,5688,4836,3985,2335,1805,58,2587,3309,3077,1820,1185,41,3101,1527,908,515,620
1000064,우사단로4길,4054,2284,1770,8,575,1382,1044,604,441,3,215,738,662,392,274,5,360,644,382,212,167
1000063,우사단로14길,5950,2862,3088,29,1322,1897,1391,874,437,10,518,1011,738,369,216,19,804,886,653,505,221
1000062,우사단로10길,7643,3687,3956,34,1850,2384,1683,981,711,15,559,1159,940,552,462,19,1291,1225,743,429,249
1000061,신흥로20길,5267,3285,1982,15,770,1403,1412,1199,468,2,402,975,1016,637,253,13,368,428,396,562,215
1000060,소월로20길,4354,2873,1481,15,739,1326,1263,719,292,2,401,928,926,457,159,13,338,398,337,262,133
1000059,서빙고로71길,3102,2052,1050,14,463,860,875,470,420,8,251,523,592,338,340,6,212,337,283,132,80
1000058,백범로90길,21113,11374,9739,94,4421,6843,5232,2955,1568,44,1937,3706,2975,1745,967,50,2484,3137,2257,1210,601
1000057,백범로79길,5822,3535,2287,11,698,1526,1527,1249,811,7,315,971,1002,764,476,4,383,555,525,485,335
1000056,두텁바위로1길,22686,11780,10906,377,5167,6502,5560,3576,1504,147,2247,3650,3146,1661,929,230,2920,2852,2414,1915,575
1000055,대사관로34길,5494,2894,2600,20,1246,1485,1166,881,696,11,409,809,656,520,489,9,837,676,510,361,207
1000054,녹사평대로46길,3795,2584,1211,13,775,1262,962,535,248,1,437,903,717,344,182,12,338,359,245,191,66
1000053,녹사평대로40나길,5937,3696,2241,14,1143,1811,1414,1060,495,1,587,1125,909,737,337,13,556,686,505,323,158
1000052,녹사평대로32길,4251,2328,1923,10,868,1115,902,868,488,2,419,578,442,567,320,8,449,537,460,301,168
1000051,녹사평대로26길,4566,2479,2087,13,833,1181,1058,952,529,5,359,587,538,630,360,8,474,594,520,322,169
1000050,녹사평대로11길,2681,1771,910,11,414,713,730,419,394,8,234,424,478,302,325,3,180,289,252,117,69
1000049,퇴계로90길,4827,2721,2106,12,759,1257,1115,1025,659,5,345,688,692,594,397,7,414,569,423,431,262
1000048,퇴계로8길,68559,43394,25165,207,10467,24221,20297,10758,2609,65,4515,14507,14070,8336,1901,142,5952,9714,6227,2422,708
1000047,퇴계로56길,43522,21590,21932,537,11694,12445,9321,6686,2839,213,5109,7253,5510,2414,1091,324,6585,5192,3811,4272,1748
1000046,퇴계로46길,43644,22045,21599,547,10933,12045,9723,7443,2953,219,5026,6966,5630,2910,1294,328,5907,5079,4093,4533,1659
1000045,퇴계로18길,28227,13126,15101,80,4199,9663,8276,4791,1218,14,1217,4136,3872,3165,722,66,2982,5527,4404,1626,496
1000044,퇴계로12길,31400,15068,16332,129,5528,10477,8863,5265,1138,55,1862,4754,4413,3305,679,74,3666,5723,4450,1960,459
1000043,청구로1길,2590,1150,1440,6,463,671,617,557,276,3,130,284,303,283,147,3,333,387,314,274,129
1000042,청구로17길,13120,6274,6846,54,3963,3851,2557,1773,922,18,1408,1883,1479,928,558,36,2555,1968,1078,845,364
1000041,장충단로8길,11707,5985,5722,33,2685,3481,2614,1762,1132,5,790,1761,1607,1097,725,28,1895,1720,1007,665,407
1000040,삼일대로4길,84234,46155,38079,171,12917,28591,24344,14029,4182,48,5062,15029,14066,9157,2793,123,7855,13562,10278,4872,1389
1000039,명동길,129323,71238,58085,395,21183,44457,37131,20574,5583,94,7528,22394,22739,14617,3866,301,13655,22063,14392,5957,1717
1000038,동호로8길,7420,3516,3904,36,1911,1896,1533,1219,825,14,698,962,830,531,481,22,1213,934,703,688,344
1000037,동호로20길,16936,8229,8707,66,4911,4874,3376,2317,1392,19,1612,2402,2049,1318,829,47,3299,2472,1327,999,563
1000036,동호로15길,14136,6774,7362,56,4102,4052,2824,1989,1113,16,1464,1960,1602,1056,676,40,2638,2092,1222,933,437
1000035,동호로11길,4113,1878,2235,17,737,1069,1038,767,485,5,254,505,493,343,278,12,483,564,545,424,207
1000034,동호로10길,12439,6031,6408,40,3671,3646,2460,1707,915,16,1285,1808,1438,927,557,24,2386,1838,1022,780,358
1000033,다산로39길,8779,4687,4092,23,2029,2377,1868,1608,874,11,859,1360,1035,903,519,12,1170,1017,833,705,355
1000032,다산로38길,7221,3691,3530,19,1659,1745,1567,1453,778,10,651,904,850,799,477,9,1008,841,717,654,301
1000031,다산로36길,3116,1450,1666,10,731,848,712,545,270,5,238,400,359,278,170,5,493,448,353,267,100
1000030,다산로33길,10247,5356,4891,27,2149,2800,2244,1894,1133,9,826,1535,1278,1066,642,18,1323,1265,966,828,491
1000029,난계로21길,3323,1967,1356,5,560,856,793,667,442,1,258,528,507,402,271,4,302,328,286,265,171
1000028,난계로11길,4927,2997,1930,10,721,1248,1183,1114,651,5,338,752,785,703,414,5,383,496,398,411,237
1000027,필운대로1길,4396,2109,2287,15,561,913,980,973,954,10,253,447,502,412,485,5,308,466,478,561,469
1000026,평창길,812,363,449,1,121,152,164,196,178,1,35,72,96,70,89,0,86,80,68,126,89
1000025,통일로12길,1236,625,611,4,144,341,294,300,153,0,53,171,140,144,117,4,91,170,154,156,36
1000024,창신길,1921,867,1054,0,233,416,457,509,306,0,77,180,229,223,158,0,156,236,228,286,148
1000023,창신5길,3331,1551,1780,3,455,792,802,732,547,1,145,358,402,333,312,2,310,434,400,399,235
1000022,창신2길,5751,3450,2301,9,747,1432,1534,1254,775,3,394,903,928,725,497,6,353,529,606,529,278
1000021,창경궁로35길,3045,1228,1817,4,518,823,903,524,273,0,120,308,347,249,204,4,398,515,556,275,69
1000020,지봉로8길,3125,1325,1800,10,430,755,842,646,442,5,127,294,308,309,282,5,303,461,534,337,160
1000019,종로65길,9227,4586,4641,33,966,1554,1802,2168,2704,10,322,766,868,986,1634,23,644,788,934,1182,1070
1000018,종로58가길,6966,3724,3242,13,1404,2186,1704,1040,619,6,746,1138,894,542,398,7,658,1048,810,498,221
1000017,종로24길,11993,7008,4985,37,1382,2534,2794,2876,2370,15,569,1430,1702,1694,1598,22,813,1104,1092,1182,772
1000016,자하문로7길,6622,4140,2482,7,1344,2222,1591,1015,443,1,781,1440,1021,626,271,6,563,782,570,389,172
1000015,이화장길,9945,6208,3737,32,1638,3190,2698,1704,683,12,700,1871,1944,1200,481,20,938,1319,754,504,202
1000014,율곡로16길,17515,12094,5421,44,2378,5902,5214,2805,1172,15,996,3893,4127,2202,861,29,1382,2009,1087,603,311
1000013,율곡로10길,21762,10076,11686,35,4520,7462,5264,3175,1306,6,1273,3133,2908,1802,954,29,3247,4329,2356,1373,352
1000012,옥인길,1538,763,775,0,227,415,412,311,173,0,87,198,209,165,104,0,140,217,203,146,69
1000011,숭인동길,8362,4336,4026,26,868,1326,1511,1969,2662,6,290,708,854,894,1584,20,578,618,657,1075,1078
1000010,성균관로5길,20714,9412,11302,37,4086,7021,5094,3286,1190,10,1086,2688,2692,2022,914,27,3000,4333,2402,1264,276
1000009,삼청로5길,4899,3294,1605,5,820,1544,1332,963,235,1,500,1060,943,662,128,4,320,484,389,301,107
1000008,북촌로5나길,5532,3682,1850,8,867,1701,1486,1082,388,4,521,1138,1035,738,246,4,346,563,451,344,142
1000007,북촌로5길,18646,13467,5179,16,2745,6583,5330,3042,930,11,1530,4785,4133,2343,665,5,1215,1798,1197,699,265
1000006,북촌로11길,17681,12320,5361,22,2477,6154,5011,2925,1092,18,1189,4276,3826,2218,793,4,1288,1878,1185,707,299
1000005,백석동길,1762,1016,746,3,353,536,432,282,156,2,118,297,304,184,111,1,235,239,128,98,45
1000004,명륜길,18294,8085,10209,19,3823,6370,4405,2805,872,2,988,2399,2330,1675,691,17,2835,3971,2075,1130,181
1000003,돈화문로11가길,54090,32215,21875,106,9555,18642,13946,8364,3477,43,3441,10645,9743,5938,2405,63,6114,7997,4203,2426,1072
1000002,난계로27길,9382,5035,4347,68,1120,1497,1745,2315,2637,42,480,850,1007,1148,1508,26,640,647,738,1167,1129
1000001,계동길,31172,17818,13354,34,5352,11175,8318,4861,1432,14,1846,6053,5501,3334,1070,20,3506,5122,2817,1527,362